words@iau1978m	@iau1978m	178.944	179.177	/
words@iau1978m	@iau1978m	179.177	179.41	давай
words@iau1978m	@iau1978m	179.41	179.643	/
words@iau1978m	@iau1978m	179.643	179.876	подробно
words@iau1978m	@iau1978m	179.876	180.109	//
words@iau1978m	@iau1978m	180.109	180.342	у
words@iau1978m	@iau1978m	180.342	180.575	нас
words@iau1978m	@iau1978m	180.575	180.808	/
words@iau1978m	@iau1978m	180.808	181.041	э...
words@iau1978m	@iau1978m	181.041	181.274	э...
words@iau1978m	@iau1978m	181.274	181.507	/
words@iau1978m	@iau1978m	181.507	181.74	большое
words@iau1978m	@iau1978m	181.74	181.973	интервью
words@iau1978m	@iau1978m	181.973	182.206	сегодня
words@iau1978m	@iau1978m	182.206	182.439	с
words@iau1978m	@iau1978m	182.439	182.672	тобой
words@iau1978m	@iau1978m	182.672	182.905	/
words@iau1978m	@iau1978m	182.905	183.138	то
words@iau1978m	@iau1978m	183.138	183.371	есть
words@iau1978m	@iau1978m	183.371	183.604	не
words@iau1978m	@iau1978m	183.604	183.837	одиннадцать
words@iau1978m	@iau1978m	183.837	184.07	минут
words@iau1978m	@iau1978m	184.07	184.303	/
words@iau1978m	@iau1978m	184.303	184.536	а
words@iau1978m	@iau1978m	184.536	184.769	/
words@iau1978m	@iau1978m	184.769	185.025	двенадцать
words@iau1978m	@iau1978m	185.55	185.746	вот
words@iau1978m	@iau1978m	185.746	185.942	иу...
words@iau1978m	@iau1978m	185.942	186.138	и...
words@iau1978m	@iau1978m	186.138	186.334	ну...
words@iau1978m	@iau1978m	186.334	186.53	давай
words@iau1978m	@iau1978m	186.53	186.726	расскажи
words@iau1978m	@iau1978m	186.726	186.922	как
words@iau1978m	@iau1978m	186.922	187.118	это
words@iau1978m	@iau1978m	187.118	187.314	всё
words@iau1978m	@iau1978m	187.314	187.51	началось
words@iau1978m	@iau1978m	187.51	187.706	я
words@iau1978m	@iau1978m	187.706	187.902	имею
words@iau1978m	@iau1978m	187.902	188.098	ввиду
words@iau1978m	@iau1978m	188.098	188.294	не
words@iau1978m	@iau1978m	188.294	188.49	/
words@iau1978m	@iau1978m	188.49	188.686	э...
words@iau1978m	@iau1978m	188.686	188.882	э...
words@iau1978m	@iau1978m	188.882	189.078	/
words@iau1978m	@iau1978m	189.078	189.274	Вдудь
words@iau1978m	@iau1978m	189.274	189.47	/
words@iau1978m	@iau1978m	189.47	189.666	а...
words@iau1978m	@iau1978m	189.666	189.862	/
words@iau1978m	@iau1978m	189.862	190.058	как
words@iau1978m	@iau1978m	190.058	190.254	началось
words@iau1978m	@iau1978m	190.254	190.45	то
words@iau1978m	@iau1978m	190.45	190.646	/
words@iau1978m	@iau1978m	190.646	190.842	что
words@iau1978m	@iau1978m	190.842	191.038	ты
words@iau1978m	@iau1978m	191.038	191.234	/
words@iau1978m	@iau1978m	191.234	191.43	полюбил
words@iau1978m	@iau1978m	191.43	191.626	журналистику
words@iau1978m	@iau1978m	191.626	191.822	/
words@iau1978m	@iau1978m	191.822	192.018	пошёл
words@iau1978m	@iau1978m	192.018	192.214	на
words@iau1978m	@iau1978m	192.214	192.41	журналистику
words@iau1978m	@iau1978m	192.41	192.606	/
words@iau1978m	@iau1978m	192.606	192.802	и
words@iau1978m	@iau1978m	192.802	192.998	когда
words@iau1978m	@iau1978m	192.998	193.194	ты
words@iau1978m	@iau1978m	193.194	193.39	взял
words@iau1978m	@iau1978m	193.39	193.586	своё
words@iau1978m	@iau1978m	193.586	193.782	первое
words@iau1978m	@iau1978m	193.782	193.978	интервью
words@iau1978m	@iau1978m	193.978	194.174	//
words@iau1978m	@iau1978m	194.174	194.37	у
words@iau1978m	@iau1978m	194.37	194.566	нас
words@iau1978m	@iau1978m	194.566	194.762	здесь
words@iau1978m	@iau1978m	194.762	194.958	вопросы
words@iau1978m	@iau1978m	194.958	195.154	в
words@iau1978m	@iau1978m	195.154	195.35	отличие
words@iau1978m	@iau1978m	195.35	195.546	от
words@iau1978m	@iau1978m	195.546	195.742	твоего
